chapter,word
3,is
5,faster
3,about
6,slpes
7,minimising
5,one
2,which
1,simulator
6,8
3,rand
3,such
3,reasons
6,fitted
7,of
7,decisions
2,newer
6,an
3,test
4,form
6,with
4,as
2,c_j
6,are
7,is
6,all
4,than
5,such
4,conditional
6,mean
3,the
7,behave
4,has
5,applying
3,the
5,argue
2,full
2,ask
4,at
6,procedure
3,simulator
2,main
5,or
6,one
2,may
5,the
4,multiple
3,analytic
5,improve
2,the
2,that
2,elicitation
6,small
2,the
5,utility
5,sa
6,approximate
6,u
5,in
5,which
3,to
4,be
3,used
6,the
2,or
2,phase
4,the
4,_v
2,of
2,is
6,some
5,nroy
2,that
3,to
5,even
4,of
5,in
6,make
6,the
5,are
5,factor
2,is
4,quantification
4,athena
5,fig:acq
6,in
7,beliefs
7,impacted
2,least
2,itemize
5,the
6,value
3,is
7,an
4,stochastic
3,y_test
5,but
6,histograms
4,at
5,outputs
4,motorcycle
5,or
4,expensive
3,term
6,of
3,problem
3,note
5,close
4,2
5,column
6,have
6,estimate
2,subassembly
6,for
6,less
5,variance
2,when
7,maximise
6,the
3,of
1,at
4,the
3,dashed
4,are
2,k
6,s
5,that
6,approach
6,marginal
5,means
3,the
3,inputs
6,analysis
6,resources
6,slpes
2,weights
6,consider
6,detailed
6,problem
6,a
5,emulation
3,we
4,simulators
6,has
4,see
4,to
2,generally
3,some
6,credible
6,to
6,again
2,independent
3,x
6,computing
6,with
3,let
4,step
5,this
5,and
4,in
3,many
4,m
6,output
4,unique
2,a
2,area
5,shows
7,set
6,of
4,hyperparameters
1,faster
2,have
3,chain
6,emulators
4,in
3,uncertainty
3,prior
4,a
5,and
5,random
3,illustrates
1,complex
3,sequential
6,that
1,are
2,could
5,alg:neal
3,the
6,which
4,as
5,this
3,concept
5,the
7,ways
3,of
5,the
3,is
2,are
7,even
5,or
5,with
4,the
4,often
7,unknown
4,need
7,the
7,of
3,covariance
3,is
4,will
4,describes
6,round
7,regression
5,on
3,of
6,the
6,any
4,conv
5,the
5,of
3,eq:bl
6,we
3,fitting
7,any
4,intensive
6,the
5,retained
7,found
4,should
3,should
6,the
3,space
4,which
6,size
5,any
5,and
3,useful
3,top
6,deterministic
6,firstly
6,appropriate
6,9
6,a
2,fail
2,farm
3,permutations
6,of
3,sensors
3,equation
5,the
7,meaningful
4,on
5,maximised
3,on
1,within
3,vernon2019
6,set
3,large
6,each
3,covariance
6,no
5,but
3,toy
4,we
6,5
4,the
6,squared
6,should
4,parameter
3,the
5,if
6,_i
4,training
4,e_i
5,because
5,with
2,find
5,wave
3,as
5,each
5,correspond
5,a
6,our
4,the
2,other
3,and
5,this
2,of
4,points
5,waves
5,as
2,to
6,similar
6,be
2,treatment
6,have
5,take
4,normal
4,bayesian
3,of
6,thinning
1,but
3,x
4,3
3,since
3,a
5,in
5,for
5,appropriate
2,of
3,trade
2,model
6,warehouse
4,of
4,the
5,simulator
2,which
6,the
6,noise
4,linking
6,to
6,in
4,which
3,and
4,by
5,problem
4,median
6,shown
6,demonstrate
2,have
7,the
3,a
7,commonly
4,simulators
6,the
6,they
5,to
2,of
6,our
6,utility
4,runs
6,design
5,as
6,inclusion
2,wind
6,out
3,only
4,is
5,allows
6,we
2,many
7,appropriate
6,alm
6,by
5,and
5,expected
4,priors
3,different
5,of
4,with
3,different
2,employed
4,we
3,variation
4,adapting
4,be
2,such
4,rmse
2,each
6,identifying
5,distribution
3,the
6,the
5,of
5,at
4,areas
6,then
6,on
4,very
2,the
4,score
4,for
4,map
5,leads
4,x
6,because
6,which
4,hungry
2,uncertain
3,computer
5,bytdent2020
2,they
4,time
2,value
6,homoscedastic
5,stop
6,be
6,decision
5,we
2,the
6,maximise
4,obtain
3,with
5,each
6,of
7,and
4,this
4,c
7,function
6,particular
3,emulator
6,decision
2,the
5,preferred
5,problem
6,for
2,dependence
4,heteroscedasticity
5,term
7,shelf
3,this
4,hetgp
4,2
3,attempt
6,an
2,of
6,this
5,eq:omega
2,understand
6,at
6,optimisation
4,cheap
4,posterior
3,f
6,standard
7,would
2,not
6,optimal
6,that
6,that
5,a
4,first
2,each
7,mathematical
1,athena
5,of
4,example
5,let
4,this
5,time
5,optimal
6,1
4,performance
6,an
5,_n_n
3,once
6,is
6,note
3,often
4,althoughtsilverman1985
7,athena
6,inexpensive
6,occupy
3,arbitrarily
4,simulators
5,of
2,cognitively
3,rule
2,and
4,data
6,in
4,exactly
4,are
3,ch:emulators
3,mean
3,allows
1,evaluations
3,analogous
2,where
5,approach
3,encounter
4,round
5,where
4,to
2,instance
1,optimise
6,an
5,on
2,be
5,biases
3,all
5,number
6,desktop
6,a
4,with
5,more
6,environmentally
3,a
5,random
5,random
2,to
6,will
2,model
1,inputs
5,and
2,with
4,are
3,one
3,simulation
6,design
3,equation
6,criteria
2,via
5,have
5,figure
6,design
3,as
4,bayesian
6,each
2,be
4,somewhere
6,the
2,to
2,were
6,that
5,this
6,grey
5,only
6,the
6,as
2,dm
6,the
5,brute
5,final
1,term
6,half
5,means
3,variance
5,the
6,this
6,those
5,sampler
5,to
4,stationary
5,problem
2,elicitation
6,fitted
5,as
4,but
5,to
3,function
5,levels
3,but
3,between
4,constant
3,much
3,set
2,for
5,discrepancy
3,tripathy2018
3,the
4,sec:design
1,given
2,such
6,consequence
1,this
4,m_v
4,bayesian
7,ensure
3,which
6,their
2,values
1,a
2,worst
1,construct
6,smaller
6,rounds
3,for
7,analysis
1,reference
3,h
6,alm
6,our
7,that
2,review
2,holds
3,with
6,was
6,certainty
6,to
5,solutions
4,and
5,eq:pukelsheim
5,as
6,decisions
5,design
2,may
3,multifidelity
3,use
6,subassembly
6,clearly
3,gp
3,model
5,efficiently
5,give
3,is
4,this
7,an
5,we
4,that
6,waves
3,i
3,a
3,the
4,variance
5,this
3,k
2,complex
2,weights
5,a
6,that
2,section
4,where
3,already
2,extremely
4,homoscedastic
2,multivariate
5,of
5,for
4,fromtkennedy2000
6,decisions
4,fitting
5,suggesting
5,realised
3,which
2,of
5,the
4,literature
6,how
5,we
6,in
6,ds
2,linear
4,evidence
2,if
6,utility
5,the
6,from
2,this
3,behaviourpvolodina2020
6,there
7,the
4,parameters
6,could
3,q
5,the
4,the
6,value
1,pair
5,multiple
6,we
2,are
4,2_
5,us
2,degrade
7,which
6,when
5,value
2,time
6,and
5,tuning
3,squared
2,of
5,implausibility
6,be
6,dealt
6,then
2,is
5,have
7,to
6,but
5,uniform
6,costs
7,but
4,mimicking
3,all
6,led
4,hetgp
6,large
6,denotes
4,be
2,utility
6,dm
6,8
6,be
7,attached
5,now
3,m
3,h_2
3,synthetic
3,the
2,u
2,hazard
4,input
2,a
6,the
6,wave
5,these
3,effectivepohagan01
6,are
6,number
2,more
2,wind
6,almb
5,to
2,about
6,adopt
5,dates
4,when
3,main
6,the
6,that
5,representation
5,uses
5,to
6,far
6,of
2,repaired
2,preferential
3,by
2,under
4,prominent
2,in
2,and
4,scale
3,can
5,exploitation
5,posterior
6,inputs
4,2
2,wind
5,likely
3,been
7,set
6,this
6,least
5,leads
4,approach
6,queuing
3,applied
6,is
6,decision
5,the
1,to
5,of
2,types
5,uncertainty
6,are
5,drastically
4,this
5,a
4,to
6,for
7,the
6,slpe
6,this
5,i_n
5,b_i
5,in
5,typically
1,chapter
2,there
2,and
2,probability
4,recently
2,this
6,presented
5,points
4,under
4,deterministic
3,reasonable
5,configurations
6,ideas
5,edges
6,reduction
2,very
6,wave
5,corresponding
4,unbounded
6,measures
6,central
2,takes
6,do
4,prior
3,a
4,prior
3,we
6,closer
2,a
4,structure
2,predictions
6,combination
6,warehouse
4,the
5,equation
3,functions
6,any
4,quantile
3,simulator
4,2
5,use
5,the
3,hand
6,observed
3,the
5,collection
4,for
6,range
5,emulator
5,truncated
6,wave
4,types
5,two
6,a
2,is
6,how
3,the
5,equation
3,in
6,construct
5,expression
3,a
3,samples
7,the
6,over
3,on
3,this
5,may
4,in
4,the
5,result
5,we
2,at
5,report
2,four
6,consistent
4,have
4,generated
4,gaussian
6,ds
5,emulator
3,t
6,gp
7,itself
6,improved
5,accounts
3,to
3,which
5,the
6,are
6,suite
6,are
5,bayesian
4,a
7,not
6,171200862756
5,in
3,x
4,of
6,availability
4,x
2,is
6,decision
4,it
1,of
3,now
6,the
2,c_i
4,this
2,primers
7,using
6,from
6,also
4,here
6,next
6,decisions
2,larger
5,continuous
2,_n
6,we
6,reduce
6,was
4,flexible
5,inclusion
5,least
6,choose
2,order
2,also
2,to
4,but
4,variation
2,point
3,a
3,uniform
3,hyperparameters
6,of
3,over
5,using
3,explaining
5,an
5,less
5,takes
2,sheffield
2,uncertain
5,one
6,needs
4,belief
4,ii
2,farm
6,decisions
2,order
2,have
2,utility
5,indicator
3,a
5,in
6,slightly
3,based
6,well
5,example
5,report
5,by
4,joint
6,enough
4,model
4,satisfy
6,for
6,we
2,solution
5,form
3,lh
2,these
5,implausibility
2,form
4,m_e
6,on
2,away
6,estimated
4,we
3,an
4,e
3,stochastic
4,was
4,the
2,making
3,function
3,proponents
6,scale
4,line
6,the
5,us
7,dm's
2,more
5,improve
6,effect
5,fails
2,operator
6,the
5,however
3,equation
4,the
3,computationally
3,collected
2,packagepshelfpkg
6,be
2,available
4,since
6,although
6,of
5,0
6,nroy
6,go
1,model
3,align
2,equation
3,make
5,more
6,has
3,single
4,and
6,our
2,consist
3,structure
5,in
6,any
6,observed
3,functional
5,non
6,us
4,at
4,the
4,a
4,x
3,with
2,in
5,of
3,is
3,form
6,the
1,an
6,be
5,are
3,x_i
3,observed
6,to
6,way
5,more
5,x
5,algorithm
6,s.e
4,a
5,are
5,all
5,assumed
5,allow
2,of
6,of
3,to
5,numerically
5,1
6,axis
7,determine
6,remind
5,dominated
3,autoregressive
6,when
4,_v
7,we
5,n1
1,making
4,model
4,emulator
4,offered
6,decisions
6,chapter
5,nroy
4,for
4,and
4,its
6,this
6,denoted
4,the
5,is
5,black
7,serious
3,when
4,that
6,much
4,we
6,of
4,and
6,reason
5,decompose
3,function
5,cholesky
4,of
4,to
2,we
3,the
2,section
3,designs
3,we
6,function
5,is
4,previous
3,we
6,of
4,version
3,samples
3,based
3,see
3,inherently
6,lead
6,warehouse
5,simulator
5,by
6,how
3,leads
3,reduced
4,this
4,is
5,or
6,right
2,than
3,adjacent
5,wave
6,approximately
3,univariate
6,observations
5,emulator
6,to
6,obvious
5,are
6,points
2,output
6,any
4,i
7,statistical
4,motivation
6,ideas
3,have
5,defined
5,results
5,slice
2,the
6,emulators
2,form
3,as
2,of
2,relation
2,cream
4,there
5,decision
6,transformations
6,consider
4,m_v
3,the
6,points
4,the
4,two
4,from
6,for
6,replicated
6,a
3,needed
6,would
5,implausible
3,pointwise
6,reasonable
2,spare
3,that
4,i_
3,vector
3,plot
6,we
6,delivery
3,one
4,and
3,often
2,it
5,other
6,the
4,very
6,nroy
6,the
3,the
2,development
5,_n
4,required
5,and
5,thus
4,chapter
2,review
2,go
5,large
7,fact
5,the
2,the
5,waves
3,it
5,are
2,pass
6,sum
4,the
4,fitted
5,some
4,prior
3,again
2,an
2,component
5,the
3,such
3,simulator
6,equation
3,but
5,a
4,emulation
6,the
5,a
3,function
5,could
3,linear
5,the
5,by
6,than
3,x
3,scale
4,where
5,with
2,can
5,if
3,sensible
2,is
3,constructed
4,equation
6,of
1,review
4,x
6,warehouse
4,space
4,have
6,the
6,were
3,fully
5,size
5,to
5,on
5,seen
2,phases
6,heuristicpsrinivas2009
1,simulator
7,using
4,obtained
5,as
6,acquired
5,if
3,itemize
5,a
4,_i
4,performed
7,how
4,how
6,warehouses
4,y
5,best
5,decisions
6,problem
6,negligible
6,the
6,words
4,c_v
5,box
5,has
6,size
4,interval
6,shown
6,a
2,best
2,mutually
4,the
2,experts
5,because
2,what
6,analysis
6,to
6,let
2,changes
6,series
3,this
3,number
5,which
6,to
3,cost
7,approximation
2,we
3,the
3,even
6,function
6,see
2,experts
4,validation
1,on
5,can
3,a
1,evaluated
4,emulator
5,two
2,we
4,hetgp
1,of
6,for
6,are
4,for
7,summary
4,compare
3,posterior
5,too
2,quartile
6,the
4,use
2,lottery
3,to
3,corresponds
6,and
4,data
6,equations
4,corresponds
6,a
2,methods
3,framework
4,based
5,in
7,covariance
6,may
2,t_1
7,replication
5,attribute
2,upontkeeney1976
2,of
4,predictive
3,linear
6,are
6,policy
6,and
6,close
1,a
4,the
2,value
6,the
3,covariance
5,to
4,interpolates
5,via
5,utility
4,version
6,both
6,of
3,suite
2,by
4,is
3,this
2,shiny.png
5,alm
7,it
6,a
4,for
2,depends
5,approach
4,data
4,required
4,athena
6,dimension
6,mean
3,functionpoverstall2016
3,the
5,of
6,number
5,measures
3,prior
6,procedure
5,cannot
3,diags.pdf
2,step
6,a
7,key
2,to
6,b
5,solutions
6,error
4,x
4,a
6,original
4,simulations
7,and
1,several
1,of
2,fixed
3,even
6,the
5,if
5,which
5,values
4,hetgp
7,the
2,cups
2,to
3,mixing
6,bayesian
4,normal
5,the
6,relied
1,form
4,2
7,the
3,by
6,and
6,after
3,take
4,equation
6,simplex
6,form
6,inappropriate
5,we
2,util
3,rules
6,input
4,where
5,i
2,on
3,each
5,local
6,than
6,the
6,way
5,common
3,approach
5,constructing
5,rate
4,single
2,problem
2,a
1,computer
4,motorcycle
4,the
3,simulators
5,expect
5,may
7,kullback
6,the
7,a
4,hetgp
4,is
2,restoration
3,both
2,a
6,consequently
5,one
5,where
2,problem
2,utility
4,gaussian
4,in
6,sep
2,arrives
3,is
6,warehouses
4,very
5,out
4,versions
6,_almb
6,loo
4,provide
3,is
2,from
4,also
5,_x_n
3,element
5,of
4,due
2,types
6,problem
6,also
1,or
4,to
4,mean
5,maximiser
3,the
2,are
3,plot
6,uncertainty
1,multilevel
2,the
6,offers
3,a
5,making
2,this
5,example
5,fig
5,this
3,accurate
3,there
6,running
5,perform
2,provide
6,out
7,amount
4,stochasticity
5,roots
3,exponential
4,emulating
3,when
4,bayesian
3,now
2,the
6,margins
5,could
3,avoiding
6,the
6,by
4,in
5,the
2,somewhere
4,simulator
7,problem
2,carefully
2,cases
4,2_v
3,use
1,phrasing
3,similar
3,of
4,m_j
2,almost
3,allows
6,these
5,the
4,variance
2,advocate
2,to
2,and
4,cost
4,this
6,our
7,probabilistic
5,junior
3,a
3,function
6,designs
6,for
3,2
6,as
7,history
4,assuming
7,problems
6,only
6,as
6,most
5,systematic
3,was
6,since
3,eq:mv1
3,figure
4,runs
5,exploitation
6,high
2,elements
2,expert's
6,comparing
6,been
6,certain
1,a
6,that
4,the
5,_n
6,as
2,the
7,set
3,unless
3,1
6,preferable
3,student's
2,y_j
5,2
4,gp
6,emphasis
6,therefore
6,finite
6,decisions
3,in
2,fixed
5,in
2,experience
5,red
3,considers
5,but
3,thus
4,are
5,down
6,given
6,as
5,the
7,vein
3,to
5,twilliamson2013
3,varying
4,h
7,via
6,with
5,usual
3,the
5,we
3,refers
6,the
5,lead
2,if
6,the
6,a
5,those
3,viewed
4,but
3,accuracy
2,for
5,of
6,each
2,according
2,so
1,a
5,need
5,the
4,this
2,uncertain
3,we
5,fig:acq
2,spares
6,combine
5,a
2,to
5,therefore
3,same
4,and
4,mean
5,input
3,are
5,equation
6,that
5,we
7,of
3,downside
2,the
4,auto
3,then
6,stored
5,line
4,response
2,area
6,that
4,efficient
2,has
6,variance
6,the
5,online
6,for
6,b_ih
6,one
6,availability
6,when
3,important
6,iterative
5,the
6,like
7,clear
7,function
4,is
6,will
6,will
5,a
1,and
4,of
4,approach
4,is
3,points
6,space
2,in
3,emulator
3,to
4,bayesian
6,assuming
7,runs
3,shows
3,prediction
2,example
5,common
3,one
2,biases
6,for
3,analogous
6,unimodal
3,the
6,in
5,explored
2,details
2,few
6,to
4,the
3,markov
2,structure
4,a
5,the
6,are
4,are
5,use
3,go
6,a
2,the
6,uncertainty
4,x
7,would
1,some
6,that
6,static
2,all
5,emulation
6,out
5,neglect
5,discussed
4,prior
3,gp
1,inputs
2,taking
2,and
6,within
2,events
2,example
5,a
5,the
6,the
5,regions
3,the
6,another
4,parameters
2,equation
2,estimates
3,emulator
2,discussed
6,from
2,switched
4,of
5,to
5,such
4,latent
6,aspect
6,on
6,dynamic
4,simulators
3,equation
3,are
2,facilitator
4,same
3,simulations
4,e
5,a
5,sparse
3,inputs
6,incorporated
4,heteroscedastic
6,1
5,is
6,1
6,matching
6,accounted
2,effect
6,we
2,years
3,c
5,should
4,mean
3,distribution
5,front
5,a
3,want
2,very
5,i
5,be
2,failed
2,would
6,the
6,round
6,use
5,established
2,fitted
7,be
5,thought
5,inputs
4,athena
6,all
5,of
4,a
5,lines
6,be
4,estimation
6,ask
5,an
6,appropriate
5,bayesian
3,layers
1,expensive
4,adequate
5,sampling
6,it
3,and
3,is
5,n_i
3,design
5,in
5,unknown
6,some
5,can
4,sml
6,is
3,function
5,of
5,an
5,parameters
2,for
4,together
3,values
6,dependent
5,utility
4,modelspbinois2018
6,are
1,experiments
5,is
2,below
3,we
6,risk
4,for
3,of
6,up
6,on
4,sml
4,athena
7,this
5,taken
6,of
6,the
6,expensive
5,be
6,matching
2,in
6,and
2,satisfies
2,the
3,linear
6,a
3,that
6,increases
1,aid
5,form
1,for
5,does
2,main
6,visualisation
6,normal
4,emulators
2,app
6,in
3,how
6,the
6,the
2,elicit
5,an
6,decisions
2,this
6,alleviate
3,a
4,tower
3,be
4,the
4,the
4,time
2,failure
1,wind
6,simple
6,to
2,of
2,different
7,criterion
6,checks
5,average
4,now
2,normal
6,2
2,is
4,noise
4,the
4,two
6,restored
3,two
1,quantification
3,the
4,relationship
3,n_test
6,99
2,use
2,intkadane1998
6,to
3,hyperparameters
3,that
2,the
5,stochastic
2,degrade
4,hyperparameters
5,many
5,iterative
5,the
3,assigning
4,allow
3,of
6,possibly
2,this
3,the
3,subset
6,and
4,and
6,training
6,nroy
2,takes
4,heteroscedasticity
4,dependent
6,we
3,the
5,posterior
4,both
6,large
7,trajectories
6,how
2,of
2,the
2,of
4,and
6,loo
6,been
5,is
5,therefore
5,limits
3,structure
2,increased
6,support
4,size
1,repurpose
3,outputs
5,simulator
3,the
1,of
3,a
6,is
6,to
6,uniform
2,that
1,is
3,do
6,more
6,n
1,simulatorpzit13
6,example
4,then
2,monotonically
1,representations
2,the
1,construct
6,we
5,they
6,wave
7,established
6,maximised
2,is
4,of
6,the
6,where
7,the
2,function
1,to
2,and
5,we
4,maximum
3,following
5,and
4,as
6,this
4,mean
4,in
6,as
5,procedure
2,minimal
6,this
3,function
4,relatively
5,be
3,functions
7,in
6,exact
6,a
5,which
6,not
5,an
5,hm
6,a
6,decisions
3,faster
5,the
3,rougher
7,typically
3,covariances
5,a
3,the
7,to
6,the
6,and
4,on
2,of
4,assume
4,y
5,any
6,ds
2,objectives
6,appropriate
5,a
6,c_3
3,any
4,from
5,of
6,in
5,scientific
6,as
6,elicited
5,not
5,y
3,emulator
4,benefit
5,the
6,emulator
1,emulator
4,suitable
4,data
3,concerns
6,assess
3,the
7,that
6,run
6,a
4,the
4,output
4,simulator
3,the
2,full
5,time
4,fitted
3,the
1,or
3,these
3,with
5,lh
3,pmatrix
6,the
3,diagnostics
6,availability
3,0
4,the
3,functions
5,characterised
2,the
4,great
5,bytandrianakis2017a
6,excessive
6,is
6,had
6,we
6,perspective
4,if
3,shot
6,will
4,hetgp.pdf
5,we
5,is
4,a
3,a
6,evidence
5,_ei
2,useful
2,via
5,the
5,terminate
6,fact
5,the
4,a
6,which
2,increase
4,to
3,design
3,is
6,simplex
4,the
2,two
6,is
6,from
3,the
4,them
2,simulators
4,simulatorsch:hetsml
2,which
4,the
6,11
4,is
4,such
1,to
5,sources
2,to
5,fig:mcmc
4,score
2,ii
6,nroy
5,samples
5,newton
6,implausibility
4,with
4,influence
4,the
4,estimates
1,post
3,identically
2,take
5,bayesopt
5,the
4,rule
4,summaries
2,situations
3,lengthscale
2,equation
4,sml
5,represent
5,eq:std
2,spend
6,try
4,prior
4,we
3,pdf
2,specification
2,to
3,simulator
5,the
2,roles
6,time
6,a
6,in
5,of
5,initial
4,parameters
3,detail
2,median
6,discrete
3,of
6,_1
5,emc
2,of
5,_j
2,thought
5,will
6,view
3,the
2,then
3,performs
3,for
4,_i
4,parameter
6,the
7,time
6,different
6,prospects
4,probit
5,bands
4,increasing
4,latent
6,from
6,utility
3,specific
5,of
2,when
3,however
4,generate
6,decisions
3,heavily
1,decision
4,red
5,the
5,the
5,we
5,search
4,the
6,of
5,may
2,expert
6,the
5,decision
7,advantage
5,armed
4,to
3,hand
5,the
2,1
2,food
4,coefficients
7,evaluate
3,making
3,spaced
5,further
3,but
5,a
3,response
4,can
5,makes
4,mode
2,commonly
5,induce
3,we
1,simulators
2,a
6,of
2,we
7,the
4,provide
3,of
6,are
2,spare
6,is
5,nroy
3,f
3,the
4,2_v
6,approximate
4,previous
4,fig:cheapandexp
3,is
3,align
5,entire
4,pmatrix
6,utility
6,which
6,measure
5,wave
4,the
5,maximiser
6,trajectory
2,changes
2,via
6,rule
3,functions
5,a
2,delphiprowe1999
6,explore
5,local
3,is
5,for
5,optimisation
2,t_p
5,data
6,feedback
6,about
3,we
6,maximum
3,simulator
6,two
5,nroy
6,the
6,of
6,can
6,computational
6,from
5,which
4,superimposed
2,type
6,degrees
6,style
5,who
6,much
4,absence
6,our
4,e_n_e
3,for
3,to
6,schedule
5,are
6,used
3,relatively
3,distributed
6,everything
5,allowing
6,than
7,a
7,as
1,using
2,strictly
2,be
6,form
5,used
6,first
3,sense
4,score
2,from
6,support
3,each
5,period
3,the
6,at
2,recall
2,hazard
6,fig:compare
2,function
3,equation
5,in
4,generator
6,is
4,the
2,beliefs
4,hetgp
5,given
5,are
3,is
3,framework
4,just
5,expensive
2,with
2,decision
7,of
3,prior
2,model
1,energy
7,a
4,m
2,indicator
6,that
4,that
3,line
5,decisions
6,some
5,for
6,diagonal.fig:second
6,which
2,attzit13
6,used
2,a
5,out
4,we
6,maximiser
5,simulator
4,we
4,gp
5,define
6,of
5,useful
3,diag2
2,and
5,twang2018
2,uncertain
5,inspired
5,shown
2,a
6,is
1,mimic
6,to
2,which
4,prior
2,even
6,we
2,is
5,much
4,multivariate
4,approach
4,x
3,to
3,processpoakley2002a
3,see
5,decision
6,for
3,point
2,changes
2,there
6,include
1,optimisation
6,the
3,emulators
4,this
3,a
6,hm
4,cheap
6,should
7,subassemblies
3,squared
5,based
6,statement
6,uncertainty
2,then
6,affine
6,fitting
4,study
1,the
7,problem
3,covariance
5,them
6,tell
5,are
6,following
5,front
6,required
6,review
7,the
6,best
2,this
6,address
7,when
6,and
3,to
6,the
6,calibrated
6,mean
4,training
2,i
5,a
3,following
1,intowen2020
2,then
6,farm
3,human
3,2
7,and
6,at
7,expected
5,are
6,which
6,were
5,mcmc
1,of
6,discrete
5,the
2,accurate
6,a
6,will
4,cheap
3,error
2,are
5,reported
4,a
1,discrete
3,will
4,hence
4,goal
5,in
6,in
2,beliefs
6,continuous
5,is
3,cholesky
3,examples
4,is
4,around
3,posterior
2,eaten
4,between
7,to
3,align
6,our
2,soon
5,computational
3,likelihood
6,with
4,j
5,graph
2,their
5,moderately
6,with
4,the
2,if
4,value
5,make
6,inspired
4,which
6,to
3,when
5,a
6,express
3,white
5,of
3,qualitatively
4,the
1,what
5,a
5,ucb
5,analyst
7,grow
6,thus
6,that
5,posterior
3,would
5,prior
3,pmatrix
4,figure
7,facilitator
4,a
5,hand
6,key
4,is
4,mimics
3,to
5,if
5,of
3,and
6,is
6,where
5,for
6,alm
5,expressed
5,a
2,in
6,continuous
4,of
4,2_v
5,note
6,the
4,points
5,been
2,is
4,be
6,rejection
3,shot
2,collection
3,is
6,warehouse
2,includes
7,and
6,design
5,engineering
2,a
2,in
4,has
4,x
7,how
1,discrete
4,emulator
5,line
6,sample
4,versions
5,utility
6,is
3,effects
5,a
5,to
6,within
4,can
3,some
5,as
6,inputs
4,large
6,knowledge
1,setting
3,equations
6,itemize
5,aimed
3,not
3,allows
3,diagonal
2,group
2,to
5,nroy
6,stopping
4,we
2,an
4,2
2,and
7,stakeholders
5,the
4,tab:all
7,promising
5,support
6,for
3,an
7,they
3,is
6,utility
5,within
2,as
6,of
6,than
3,local
4,2
6,find
5,known
7,parameters
1,uniformly
6,uncertainty
5,the
5,easy
5,observing
4,the
4,_i
2,calculated
5,the
4,flexible
2,spare
4,still
4,we
4,constructing
6,separate
3,describes
7,nroy
4,large
6,number
4,zero
4,eq:rmse
5,sample
6,realisations
2,to
6,cpu
3,mean
3,optimise
4,are
6,can
3,plot
6,version
5,acquisition
6,us
3,for
5,and
6,total
3,try
6,by
3,gp
2,early
6,structure
4,processes
